"","STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","SOURCE_CODE"
"5154","CALIFORNIA",2017,"07/02/2017",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",490,NA,"T",1.7,NA,490,NA,NA,1.6808,NA,NA,"RETAINED","BIO"
"5155","CALIFORNIA",2017,"07/02/2017",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",335,NA,"T",0.46,NA,335,NA,NA,0.5132,NA,NA,"RETAINED","BIO"
"5156","CALIFORNIA",2017,"09/02/2017",59,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",410,NA,"T",NA,NA,410,NA,NA,0.9638,NA,NA,"RETAINED","BIO"
"5157","CALIFORNIA",2017,"09/02/2017",59,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",430,NA,"T",NA,NA,430,NA,NA,1.1182,NA,NA,"RETAINED","BIO"
"5158","CALIFORNIA",2017,"09/02/2017",59,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",478,NA,"T",NA,NA,478,NA,NA,1.5557,NA,NA,"RETAINED","BIO"
"5159","CALIFORNIA",2017,"05/21/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",361,NA,"T",0.63,NA,361,NA,NA,0.6479,NA,NA,"RETAINED","BIO"
"5160","CALIFORNIA",2017,"09/14/2017",73,21,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",370,NA,"T",0.83,NA,370,NA,NA,0.6997,NA,NA,"RETAINED","BIO"
"5161","CALIFORNIA",2017,"12/02/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",390,NA,"T",0.78,NA,390,NA,NA,0.8246,NA,NA,"RETAINED","BIO"
"5162","CALIFORNIA",2017,"10/21/2017",73,24,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",383,NA,"T",0.68,NA,383,NA,NA,0.7793,NA,NA,"RETAINED","BIO"
"5163","CALIFORNIA",2017,"08/18/2017",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",371,NA,"T",0.74,NA,371,NA,NA,0.7056,NA,NA,"RETAINED","BIO"
"5164","CALIFORNIA",2017,"09/02/2017",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",446,NA,"T",1.4,NA,446,NA,NA,1.2532,NA,NA,"RETAINED","BIO"
"5165","CALIFORNIA",2017,"02/05/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",477,NA,"T",1.4,NA,477,NA,NA,1.5455,NA,NA,"RETAINED","BIO"
"5166","CALIFORNIA",2017,"04/22/2017",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",452,NA,"T",1.1,NA,452,NA,NA,1.3066,NA,NA,"RETAINED","BIO"
"5167","CALIFORNIA",2017,"06/10/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",404,NA,"T",NA,NA,404,NA,NA,0.9205,NA,NA,"RETAINED","BIO"
"5168","CALIFORNIA",2017,"04/22/2017",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",425,NA,"T",1.1,NA,425,NA,NA,1.0781,NA,NA,"RETAINED","BIO"
"5169","CALIFORNIA",2017,"04/23/2017",37,201,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",422,NA,"T",NA,NA,422,NA,NA,1.0546,NA,NA,"RETAINED","BIO"
"5170","CALIFORNIA",2017,"03/18/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",421,NA,"T",1,NA,421,NA,NA,1.0468,NA,NA,"RETAINED","BIO"
"5171","CALIFORNIA",2017,"03/26/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",449,NA,"T",1.2,NA,449,NA,NA,1.2797,NA,NA,"RETAINED","BIO"
"5172","CALIFORNIA",2017,"02/02/2017",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",362,NA,"T",0.52,NA,362,NA,NA,0.6535,NA,NA,"RETAINED","BIO"
"5173","CALIFORNIA",2017,"04/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",356,NA,"T",0.54,NA,356,NA,NA,0.6203,NA,NA,"RETAINED","BIO"
"5174","CALIFORNIA",2017,"04/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",358,NA,"T",0.57,NA,358,NA,NA,0.6313,NA,NA,"RETAINED","BIO"
"5175","CALIFORNIA",2017,"08/31/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",386,NA,"T",0.73,NA,386,NA,NA,0.7985,NA,NA,"RETAINED","BIO"
"5176","CALIFORNIA",2017,"10/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",338,NA,"T",0.49,NA,338,NA,NA,0.5276,NA,NA,"RETAINED","BIO"
"5177","CALIFORNIA",2017,"10/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",362,NA,"T",0.71,NA,362,NA,NA,0.6535,NA,NA,"RETAINED","BIO"
"5178","CALIFORNIA",2017,"10/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",348,NA,"T",0.62,NA,348,NA,NA,0.5779,NA,NA,"RETAINED","BIO"
"5179","CALIFORNIA",2017,"09/10/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",356,NA,"T",NA,NA,356,NA,NA,0.6203,NA,NA,"RETAINED","BIO"
"5180","CALIFORNIA",2017,"09/10/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",387,NA,"T",NA,NA,387,NA,NA,0.8049,NA,NA,"RETAINED","BIO"
"5181","CALIFORNIA",2017,"02/04/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",371,NA,"T",0.6,NA,371,NA,NA,0.7056,NA,NA,"RETAINED","BIO"
"5182","CALIFORNIA",2017,"02/04/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",410,NA,"T",0.81,NA,410,NA,NA,0.9638,NA,NA,"RETAINED","BIO"
"5183","CALIFORNIA",2017,"02/04/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",442,NA,"T",0.98,NA,442,NA,NA,1.2185,NA,NA,"RETAINED","BIO"
"5184","CALIFORNIA",2017,"02/04/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",490,NA,"T",1.6,NA,490,NA,NA,1.6808,NA,NA,"RETAINED","BIO"
"5185","CALIFORNIA",2017,"05/16/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",445,NA,"T",NA,NA,445,NA,NA,1.2445,NA,NA,"RETAINED","BIO"
"5186","CALIFORNIA",2017,"05/16/2017",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",485,NA,"T",NA,NA,485,NA,NA,1.6278,NA,NA,"RETAINED","BIO"
"5187","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",395,NA,"T",0.89,NA,395,NA,NA,0.858,NA,NA,"RETAINED","BIO"
"5188","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",422,NA,"T",1.1,NA,422,NA,NA,1.0546,NA,NA,"RETAINED","BIO"
"5189","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",410,NA,"T",1,NA,410,NA,NA,0.9638,NA,NA,"RETAINED","BIO"
"5190","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",361,NA,"T",0.59,NA,361,NA,NA,0.6479,NA,NA,"RETAINED","BIO"
"5191","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",412,NA,"T",1,NA,412,NA,NA,0.9785,NA,NA,"RETAINED","BIO"
"5192","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",428,NA,"T",1.1,NA,428,NA,NA,1.1021,NA,NA,"RETAINED","BIO"
"5193","CALIFORNIA",2017,"09/14/2017",111,43,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",341,NA,"T",NA,NA,341,NA,NA,0.5424,NA,NA,"RETAINED","BIO"
"5194","CALIFORNIA",2017,"05/23/2017",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",446,NA,"T",1.2,NA,446,NA,NA,1.2532,NA,NA,"RETAINED","BIO"
"5195","CALIFORNIA",2017,"01/16/2017",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",375,NA,"T",0.7,NA,375,NA,NA,0.7296,NA,NA,"RETAINED","BIO"
"5196","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",449,NA,"T",1.4,NA,449,NA,NA,1.2797,NA,NA,"RETAINED","BIO"
"5197","CALIFORNIA",2017,"05/13/2017",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.75,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"5198","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",432,NA,"T",0.98,NA,432,NA,NA,1.1345,NA,NA,"RETAINED","BIO"
"5199","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",373,NA,"T",0.69,NA,373,NA,NA,0.7175,NA,NA,"RETAINED","BIO"
"5200","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",353,NA,"T",0.57,NA,353,NA,NA,0.6042,NA,NA,"RETAINED","BIO"
"5201","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.59,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"5202","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",436,NA,"T",1.1,NA,436,NA,NA,1.1676,NA,NA,"RETAINED","BIO"
"5203","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",450,NA,"T",1.25,NA,450,NA,NA,1.2886,NA,NA,"RETAINED","BIO"
"5204","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.58,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"5205","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",405,NA,"T",0.81,NA,405,NA,NA,0.9276,NA,NA,"RETAINED","BIO"
"5206","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",441,NA,"T",1.15,NA,441,NA,NA,1.2099,NA,NA,"RETAINED","BIO"
"5207","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",346,NA,"T",0.58,NA,346,NA,NA,0.5676,NA,NA,"RETAINED","BIO"
"5208","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",404,NA,"T",0.91,NA,404,NA,NA,0.9205,NA,NA,"RETAINED","BIO"
"5209","CALIFORNIA",2017,"01/29/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",448,NA,"T",1.05,NA,448,NA,NA,1.2708,NA,NA,"RETAINED","BIO"
"5210","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",421,NA,"T",1.2,NA,421,NA,NA,1.0468,NA,NA,"RETAINED","BIO"
"5211","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",478,NA,"T",1.6,NA,478,NA,NA,1.5557,NA,NA,"RETAINED","BIO"
"5212","CALIFORNIA",2017,"06/17/2017",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",524,NA,"T",2.2,NA,524,NA,NA,2.0721,NA,NA,"RETAINED","BIO"
"5213","CALIFORNIA",2017,"07/16/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",376,NA,"T",NA,NA,376,NA,NA,0.7357,NA,NA,"RETAINED","BIO"
"5214","CALIFORNIA",2017,"06/25/2017",83,400,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",589,NA,"T",NA,NA,589,NA,NA,2.9844,NA,NA,"RETAINED","BIO"
"5215","CALIFORNIA",2017,"03/24/2017",73,21,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.65,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"5216","CALIFORNIA",2017,"03/27/2017",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",483,NA,"T",1.4,NA,483,NA,NA,1.607,NA,NA,"RETAINED","BIO"
"5217","CALIFORNIA",2017,"11/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",381,NA,"T",0.85,NA,381,NA,NA,0.7666,NA,NA,"RETAINED","BIO"
"5218","CALIFORNIA",2017,"11/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",458,NA,"T",1.4,NA,458,NA,NA,1.3614,NA,NA,"RETAINED","BIO"
"5219","CALIFORNIA",2017,"11/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",371,NA,"T",0.7,NA,371,NA,NA,0.7056,NA,NA,"RETAINED","BIO"
"5220","CALIFORNIA",2017,"11/19/2017",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",368,NA,"T",0.63,NA,368,NA,NA,0.6879,NA,NA,"RETAINED","BIO"
